n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
2,166,0.0,1,1,1,1
2,167,0.0,2,0,2,0
2,168,0.003995180130004883,2,0,2,0
2,169,0.003999471664428711,2,0,2,0
2,170,0.003999233245849609,1,1,1,1
2,171,0.0039980411529541016,2,0,2,0
2,172,0.0,2,0,2,0
2,173,0.0,1,1,1,1
2,174,0.003967761993408203,2,0,2,0
2,175,0.0,1,1,1,1
2,176,0.0,2,0,2,0
2,177,0.003982067108154297,2,0,2,0
2,178,0.003968715667724609,2,0,2,0
2,179,0.0039980411529541016,1,1,1,1
2,180,0.0,2,0,2,0
2,181,0.003997802734375,1,1,1,1
2,182,0.0,1,1,1,1
2,183,0.003973484039306641,2,0,2,0
2,184,0.004003763198852539,2,0,2,0
2,185,0.003993988037109375,1,1,1,1
2,186,0.01199650764465332,2,0,2,0
2,187,0.0,2,0,2,0
2,188,0.004006385803222656,1,1,1,1
2,189,0.003999233245849609,1,1,1,1
2,190,0.0039997100830078125,2,0,2,0
2,191,0.0,2,0,2,0
2,192,0.003994941711425781,1,1,1,1
2,193,0.003983497619628906,2,0,2,0
2,194,0.0039997100830078125,1,1,1,1
2,195,0.003998279571533203,1,1,1,1
2,196,0.007996082305908203,2,0,2,0
2,197,0.007997512817382812,1,1,1,1
2,198,0.0,2,0,2,0
2,199,0.003999948501586914,1,1,1,1
2,200,0.0,2,0,2,0
2,201,0.0,1,1,1,1
2,202,0.0,2,0,2,0
2,203,0.0039675235748291016,2,0,2,0
2,204,0.003973245620727539,2,0,2,0
2,205,0.003974437713623047,1,1,1,1
2,206,0.004003286361694336,1,1,1,1
2,207,0.003991365432739258,2,0,2,0
2,208,0.0,1,1,1,1
2,209,0.003998279571533203,1,1,1,1
2,210,0.008001565933227539,2,0,2,0
2,211,0.0,1,1,1,1
2,212,0.0,1,1,1,1
2,213,0.0,2,0,2,0
2,214,0.0039675235748291016,1,1,1,1
2,215,0.0039675235748291016,2,0,2,0
2,216,0.0039980411529541016,2,0,2,0
2,217,0.0,1,1,1,1
2,218,0.0,1,1,1,1
2,219,0.003997087478637695,2,0,2,0
2,220,0.003994464874267578,2,0,2,0
2,221,0.0,1,1,1,1
2,222,0.0,1,1,1,1
2,223,0.003968238830566406,2,0,2,0
2,224,0.0039670467376708984,1,1,1,1
2,225,0.003992557525634766,1,1,1,1
2,226,0.0039942264556884766,2,0,2,0
2,227,0.0,1,1,1,1
2,228,0.0,1,1,1,1
2,229,0.003998756408691406,1,1,1,1
