,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,LEARN Performance,MutualCooperations,LEARN Cooperations,moodyLEARN Performance,moodyMutualCooperations,moodyLEARN Cooperations,Model Params
2998,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,225375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
2999,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,225450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3000,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,225525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3001,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,225600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3002,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,225675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3003,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,225750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3004,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,225825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3005,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,225900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3006,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,225975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3007,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,226050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3008,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,226125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3009,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,226200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3010,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,226275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3011,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,226350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3012,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,226425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3013,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,226500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3014,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,226575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3015,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,226650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3016,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,226725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3017,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,226800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3018,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,226875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3019,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,226950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3020,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,227025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3021,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,227100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3022,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,227175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3023,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,227250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3024,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,227325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3025,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,227400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3026,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,227475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3027,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,227550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3028,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,227625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3029,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,227700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3030,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,227775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3031,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,227850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3032,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,227925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3033,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,228000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3034,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,228075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3035,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,228150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3036,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,228225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3037,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,228300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3038,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,228375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3039,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,228450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3040,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,228525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3041,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,228600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3042,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,228675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3043,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,228750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3044,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,228825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3045,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,228900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3046,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,228975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3047,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,229050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3048,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,229125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3049,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,229200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3050,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,229275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3051,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,229350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3052,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,229425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3053,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,229500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3054,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,229575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3055,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,229650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3056,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,229725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3057,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,229800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3058,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,229875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3059,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,229950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3060,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,230025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3061,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,230100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3062,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,230175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3063,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,230250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3064,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,230325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3065,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,230400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3066,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,230475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3067,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,230550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3068,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,230625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3069,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,230700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3070,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,230775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3071,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,230850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3072,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,230925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3073,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,231000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3074,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,231075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3075,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,231150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3076,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,231225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3077,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,231300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3078,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,231375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3079,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,231450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3080,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,231525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3081,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,231600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3082,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,231675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3083,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,231750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3084,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,231825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3085,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,231900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3086,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,231975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3087,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,232050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3088,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,232125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3089,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,232200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3090,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,232275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3091,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,232350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3092,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,232425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3093,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,232500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3094,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,232575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3095,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,232650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3096,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,232725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3097,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,232800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3098,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,232875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3099,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,232950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3100,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,233025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3101,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,233100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3102,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,233175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3103,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,233250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3104,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,233325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3105,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,233400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3106,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,233475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3107,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,233550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3108,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,233625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3109,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,233700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3110,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,233775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3111,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,233850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3112,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,233925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3113,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,234000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3114,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,234075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3115,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,234150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3116,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,234225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3117,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,234300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3118,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,234375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3119,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,234450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3120,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,234525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3121,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,234600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3122,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,234675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3123,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,234750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3124,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,234825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3125,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,234900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3126,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,234975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3127,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,235050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3128,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,235125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3129,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,235200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3130,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,235275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3131,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,235350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3132,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,235425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3133,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,235500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3134,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,235575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3135,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,235650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3136,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,235725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3137,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,235800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3138,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,235875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3139,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,235950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3140,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,236025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3141,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,236100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3142,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,236175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3143,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,236250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3144,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,236325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3145,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,236400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3146,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,236475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3147,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,236550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3148,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,236625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3149,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,236700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3150,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,236775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3151,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,236850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3152,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,236925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3153,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,237000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3154,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,237075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3155,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,237150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3156,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,237225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3157,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,237300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3158,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,237375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3159,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,237450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3160,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,237525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3161,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,237600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3162,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,237675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3163,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,237750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3164,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,237825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3165,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,237900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3166,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,237975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3167,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,238050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3168,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,238125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3169,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,238200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3170,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,238275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3171,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,238350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3172,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,238425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3173,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,238500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3174,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,238575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3175,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,238650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
3176,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,238725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
